Block Height|Total Difficulty
12987500|28,663,286,210,927,645,747,222
12990625|28,687,109,146,105,829,928,186
12993750|28,711,413,526,195,828,196,685
12996875|28,735,627,000,708,107,461,291
13000000|28,760,444,143,298,997,774,761
13003125|28,785,005,648,218,434,780,963
13006250|28,808,900,605,924,659,117,666
13009375|28,832,936,779,924,976,893,537
13012500|28,857,159,779,146,619,911,345
13015625|28,881,247,525,297,204,219,071
13018750|28,905,544,141,137,195,846,651
13021875|28,930,098,001,694,272,538,084
13025000|28,953,987,454,815,025,940,745
13028125|28,978,470,783,722,485,221,954
13031250|29,002,483,850,159,014,319,653
13034375|29,026,482,068,638,858,616,405
13037500|29,050,306,486,833,964,093,987
13040625|29,074,375,884,285,154,320,241
13043750|29,098,253,818,332,779,793,129
13046875|29,123,043,745,726,714,486,464
13050000|29,147,970,373,677,295,595,156
13053125|29,172,180,585,679,496,693,939
13056250|29,196,956,594,726,478,398,267
13059375|29,222,546,053,801,525,723,077
13062500|29,247,331,611,010,375,975,046
13065625|29,271,945,877,411,644,817,504
13068750|29,297,326,206,573,972,900,732
13071875|29,322,702,362,956,746,471,762
13075000|29,347,796,470,516,092,225,332
13078125|29,373,188,309,672,285,111,083
13081250|29,398,304,805,656,109,395,157
13084375|29,423,099,279,522,714,696,430
13087500|29,448,185,435,970,440,518,130
13090625|29,473,747,755,134,097,969,693
13093750|29,499,578,406,091,951,341,861
13096875|29,525,219,994,810,369,176,406
13100000|29,550,979,308,490,134,653,165
13103125|29,576,747,828,600,726,725,719
13106250|29,602,991,330,488,585,181,046
13109375|29,628,702,320,645,482,355,175
13112500|29,654,328,802,328,162,754,328
13115625|29,679,894,411,866,097,346,421
13118750|29,706,008,688,602,866,844,327
13121875|29,731,374,095,676,307,770,290
13125000|29,756,994,398,373,337,895,039
13128125|29,783,073,135,645,007,095,635
13131250|29,809,303,932,735,714,296,907
13134375|29,835,708,091,266,461,783,823
13137500|29,862,122,605,139,185,497,091
13140625|29,888,245,637,583,645,605,794
13143750|29,914,062,594,357,159,109,428
13146875|29,940,579,319,041,159,096,334
13150000|29,967,485,473,705,945,521,472
13153125|29,994,312,496,698,284,982,859
13156250|30,021,339,951,285,666,266,862
13159375|30,048,049,325,122,249,804,424
13162500|30,074,598,506,988,249,389,803
13165625|30,101,769,995,439,374,352,580
13168750|30,129,022,779,626,699,476,556
13171875|30,156,494,835,272,417,472,332
13175000|30,183,632,571,490,459,890,655
13178125|30,211,187,968,527,001,877,763
13181250|30,238,356,429,188,354,666,700
13184375|30,265,589,244,097,296,043,058
13187500|30,293,367,844,268,310,478,154
13190625|30,320,930,883,832,019,223,700
13193750|30,348,065,330,018,134,070,133
13196875|30,375,901,517,049,670,198,901
13200000|30,403,418,603,680,881,496,012
13203125|30,431,492,770,858,749,526,139
13206250|30,459,194,515,648,784,955,123
13209375|30,487,282,300,868,787,264,550
13212500|30,515,637,820,500,428,818,040
13215625|30,544,107,109,406,227,901,846
13218750|30,571,557,364,626,404,747,902
13221875|30,599,537,334,523,403,144,524
13225000|30,627,296,288,159,489,399,399
13228125|30,655,118,338,803,627,399,049
13231250|30,682,812,765,369,410,635,092
13234375|30,710,726,759,823,369,225,129
13237500|30,738,485,180,691,662,767,443
13240625|30,766,799,922,001,187,428,126
13243750|30,794,462,128,446,148,146,195
13246875|30,822,597,470,183,842,398,982
13250000|30,850,597,586,597,214,589,708
13253125|30,879,257,161,555,853,201,242
13256250|30,907,765,573,564,650,584,773
13259375|30,935,821,259,251,500,318,578
13262500|30,963,985,687,075,877,773,254
13265625|30,992,275,516,805,112,285,306
13268750|31,020,888,858,899,000,195,078
13271875|31,050,014,912,367,049,004,503
13275000|31,078,847,800,820,734,427,400
13278125|31,106,926,689,223,012,297,203
13281250|31,135,229,822,733,542,928,398
13284375|31,163,158,762,999,938,545,479
13287500|31,191,593,870,767,423,324,379
13290625|31,219,875,018,429,157,761,776
13293750|31,247,918,962,178,902,063,550
13296875|31,276,969,537,286,216,573,279
13300000|31,306,609,969,590,656,536,503
13303125|31,334,973,439,185,082,080,011
13306250|31,364,274,000,743,268,262,531
13309375|31,392,276,699,446,572,708,579
13312500|31,421,342,945,231,783,665,301
13315625|31,449,433,480,633,346,311,537
13318750|31,477,833,671,553,831,021,175
13321875|31,506,070,198,130,281,955,779
13325000|31,534,500,492,482,638,720,559
13328125|31,563,056,348,705,869,071,562
13331250|31,591,434,150,539,559,316,884
13334375|31,619,926,135,660,401,974,632
13337500|31,649,417,464,805,402,116,774
13340625|31,678,521,793,709,791,928,953
13343750|31,708,041,603,128,059,068,054
13346875|31,736,599,551,568,453,069,685
13350000|31,766,123,948,367,123,337,514
13353125|31,794,712,865,595,441,312,954
13356250|31,823,874,340,795,955,819,421
13359375|31,853,554,246,239,764,814,490
13362500|31,883,486,497,052,257,679,906
13365625|31,912,955,030,655,850,989,469
13368750|31,942,806,203,258,056,509,047
13371875|31,972,502,716,666,529,878,036
13375000|32,002,124,713,972,355,157,785
13378125|32,032,004,419,577,334,496,042
13381250|32,062,317,935,330,389,848,147
13384375|32,091,831,302,673,551,858,438
13387500|32,121,480,227,819,733,292,370
13390625|32,151,089,040,226,307,861,696
13393750|32,180,443,836,491,358,813,914
13396875|32,210,491,028,848,966,702,504
13400000|32,240,625,945,634,961,167,915
13403125|32,270,793,445,788,144,729,732
13406250|32,301,008,282,562,017,468,926
13409375|32,332,182,946,552,050,059,979
13412500|32,361,981,344,033,779,957,301
13415625|32,392,147,694,997,937,190,695
13418750|32,422,258,944,985,205,278,117
13421875|32,451,642,634,661,392,493,382
13425000|32,481,154,219,927,700,003,264
13428125|32,510,591,173,874,946,649,159
13431250|32,540,482,277,894,356,373,870
13434375|32,570,557,096,604,300,697,048
13437500|32,600,128,357,313,271,261,846
13440625|32,630,252,184,968,150,329,525
13443750|32,660,510,696,283,727,497,405
13446875|32,690,244,904,509,193,307,509
13450000|32,720,084,836,020,090,417,343
13453125|32,750,389,598,710,392,727,877
13456250|32,780,801,991,961,535,472,955
13459375|32,811,062,430,057,960,716,084
13462500|32,841,351,531,740,671,987,464
13465625|32,872,333,284,990,754,490,072
13468750|32,902,792,428,581,211,616,376
13471875|32,934,117,649,132,828,214,731
13475000|32,963,886,648,742,799,326,507
13478125|32,995,024,708,589,918,205,548
13481250|33,026,001,369,280,465,023,648
13484375|33,056,990,650,507,597,072,999
13487500|33,088,370,860,415,223,225,162
13490625|33,120,425,420,288,716,897,737
13493750|33,152,281,881,732,811,554,621
13496875|33,183,875,787,291,519,008,128
13500000|33,215,836,366,709,145,919,159
13503125|33,247,580,821,896,986,447,660
13506250|33,278,429,304,751,948,750,014
13509375|33,310,437,327,181,776,205,571
13512500|33,342,077,751,516,800,876,119
13515625|33,373,270,294,540,743,390,088
13518750|33,405,385,925,137,219,582,526
13521875|33,437,194,834,057,730,796,881
13525000|33,468,469,501,381,594,092,276
13528125|33,499,971,988,099,729,049,611
13531250|33,532,425,755,566,847,075,308
13534375|33,564,587,203,354,064,283,605
13537500|33,597,571,234,395,987,394,898
13540625|33,629,931,509,323,932,617,155
13543750|33,662,653,327,340,311,344,745
13546875|33,695,454,698,338,024,484,904
13550000|33,727,861,661,810,430,266,416
13553125|33,759,661,663,209,125,658,660
13556250|33,791,575,131,481,493,045,664
13559375|33,824,055,778,447,300,071,878
13562500|33,857,068,900,628,774,284,809
13565625|33,889,008,771,345,152,853,375
13568750|33,921,704,981,425,446,465,859
13571875|33,954,508,779,651,239,368,732
13575000|33,988,569,110,899,733,004,973
13578125|34,021,449,229,994,532,792,513
13581250|34,055,833,312,177,853,521,440
13584375|34,089,470,178,274,942,002,012
13587500|34,122,495,140,031,548,323,553
13590625|34,155,580,279,228,666,188,933
13593750|34,190,041,417,715,167,049,363
13596875|34,224,145,532,672,606,597,016
13600000|34,258,082,600,334,812,367,459
13603125|34,292,044,230,936,360,124,557
13606250|34,326,988,683,135,054,983,179
13609375|34,362,057,627,710,208,176,495
13612500|34,396,619,263,317,179,037,697
13615625|34,430,754,532,060,239,721,514
13618750|34,465,737,865,129,145,454,006
13621875|34,500,613,899,495,620,678,275
13625000|34,535,433,719,001,384,365,875
13628125|34,569,526,646,993,586,341,288
13631250|34,603,904,383,776,902,723,672
13634375|34,638,540,553,860,879,459,175
13637500|34,674,690,601,355,908,080,165
13640625|34,710,512,783,342,473,185,697
13643750|34,747,014,728,118,975,087,094
13646875|34,781,381,096,518,522,017,318
13650000|34,815,670,406,911,106,197,304
13653125|34,849,751,601,513,490,280,203
13656250|34,883,686,855,044,197,196,026
13659375|34,917,258,521,585,776,462,514
13662500|34,952,172,391,815,793,427,882
13665625|34,986,767,083,881,586,665,224
13668750|35,021,874,866,290,287,069,728
13671875|35,056,738,000,102,043,608,334
13675000|35,091,700,705,168,336,076,446
13678125|35,127,109,881,607,561,756,441
13681250|35,161,758,021,425,811,608,986
13684375|35,195,339,498,178,357,917,403
13687500|35,229,072,688,365,535,482,757
13690625|35,261,868,475,520,053,883,754
13693750|35,295,348,802,624,094,175,637
13696875|35,329,343,934,056,000,474,897
13700000|35,363,153,312,010,574,003,988
13703125|35,397,664,685,262,303,327,706
13706250|35,433,148,549,348,244,552,057
13709375|35,468,162,152,872,710,257,991
13712500|35,502,948,322,052,176,629,131
13715625|35,537,087,446,669,621,685,043
13718750|35,572,632,706,721,104,521,711
13721875|35,608,202,930,109,402,432,288
13725000|35,644,078,291,813,560,660,907
13728125|35,680,508,238,544,486,501,632
13731250|35,716,519,219,926,729,850,624
13734375|35,752,431,616,168,159,193,332
13737500|35,788,542,654,749,464,378,692
13740625|35,824,704,423,455,902,213,066
13743750|35,860,394,458,310,093,175,311
13746875|35,897,112,681,832,311,462,067
13750000|35,933,589,329,451,135,112,707
13753125|35,970,456,371,733,812,925,201
13756250|36,007,761,482,563,343,734,443
13759375|36,044,734,605,474,406,299,809
13762500|36,082,175,850,750,260,039,073
13765625|36,119,441,046,756,820,617,596
13768750|36,156,361,390,180,629,769,072
13771875|36,193,280,369,153,039,948,538
13775000|36,229,776,648,746,766,356,325
13778125|36,264,878,950,363,818,308,140
13781250|36,300,463,384,813,032,168,473
13784375|36,335,571,141,495,512,471,248
13787500|36,370,465,064,766,421,731,276
13790625|36,405,057,684,158,505,208,795
13793750|36,440,918,626,939,736,372,227
13796875|36,476,784,951,012,149,281,959
13800000|36,513,889,409,429,837,452,778
13803125|36,550,894,340,035,394,793,513
13806250|36,588,083,767,849,898,243,995
13809375|36,624,932,806,622,352,873,168
13812500|36,661,338,642,795,980,866,116
13815625|36,697,648,942,704,856,053,102
13818750|36,733,874,150,164,825,412,953
13821875|36,769,573,966,576,289,554,548
13825000|36,805,097,715,310,737,032,772
13828125|36,841,094,367,421,444,003,387
13831250|36,877,726,686,755,061,011,857
13834375|36,914,096,002,056,446,766,025
13837500|36,950,788,019,151,888,307,147
13840625|36,987,401,447,068,197,878,352
13843750|37,023,700,289,049,815,579,809
13846875|37,061,823,758,879,263,566,528
13850000|37,099,063,688,465,177,657,048
13853125|37,136,344,031,016,274,689,681
13856250|37,173,273,282,059,031,416,818
13859375|37,210,223,201,743,902,420,602
13862500|37,246,585,565,966,169,802,678
13865625|37,283,363,222,842,571,939,665
13868750|37,320,375,189,838,993,389,565
13871875|37,357,263,216,583,204,262,504
13875000|37,393,479,375,723,463,660,852
13878125|37,430,701,223,225,752,627,629
13881250|37,467,111,659,672,079,051,357
13884375|37,503,533,512,403,166,511,473
13887500|37,540,270,200,497,461,959,659
13890625|37,577,106,392,702,669,073,903
13893750|37,613,941,737,869,887,706,689
13896875|37,650,804,010,024,431,243,569
13900000|37,687,762,135,779,357,684,894
13903125|37,725,354,249,114,989,162,362
13906250|37,763,261,994,273,799,642,089
13909375|37,800,731,848,028,899,533,888
13912500|37,838,120,111,670,118,573,873
13915625|37,875,054,602,505,720,682,629
13918750|37,911,078,742,499,294,744,674
13921875|37,947,751,999,763,595,625,865
13925000|37,985,045,860,433,669,573,011
13928125|38,022,051,703,842,205,086,615
13931250|38,060,552,164,555,667,457,758
13934375|38,098,085,123,931,700,178,995
13937500|38,136,370,440,911,601,037,209
13940625|38,175,068,913,290,750,593,601
13943750|38,213,811,943,054,688,533,391
13946875|38,251,828,405,299,733,967,130
13950000|38,290,489,537,129,821,449,312
13953125|38,328,043,924,350,511,172,343
13956250|38,365,970,594,781,800,613,805
13959375|38,403,142,684,134,655,734,924
13962500|38,439,928,570,634,520,597,712
13965625|38,476,336,321,943,912,090,288
13968750|38,513,618,785,982,855,711,703
13971875|38,552,638,141,032,196,760,370
13975000|38,591,479,679,023,797,249,005
13978125|38,629,292,316,915,061,004,634
13981250|38,666,851,174,028,667,722,677
13984375|38,704,117,148,258,817,926,328
13987500|38,742,151,853,191,782,700,580
13990625|38,780,939,014,014,062,657,297
13993750|38,819,306,744,043,156,202,747
13996875|38,857,951,773,005,360,178,624
14000000|38,896,129,597,749,836,221,010
14003125|38,935,196,282,574,878,482,152
14006250|38,973,495,697,057,592,322,724
14009375|39,011,280,030,387,576,099,834
14012500|39,047,975,999,036,517,972,306
14015625|39,085,571,381,859,773,981,311
14018750|39,123,461,781,324,829,697,620
14021875|39,161,399,428,726,279,698,205
14025000|39,199,649,983,184,910,364,503
14028125|39,238,948,368,107,104,347,388
14031250|39,277,538,191,810,292,675,622
14034375|39,316,882,069,950,262,617,153
14037500|39,355,180,538,906,585,913,310
14040625|39,393,677,219,934,461,152,201
14043750|39,431,697,382,802,949,854,335
14046875|39,471,129,214,195,874,087,542
14050000|39,510,369,031,273,604,499,041
14053125|39,548,797,724,915,478,658,389
14056250|39,588,388,101,960,686,450,162
14059375|39,628,023,941,391,120,016,343
14062500|39,667,145,924,116,710,643,625
14065625|39,706,796,138,240,363,467,773
14068750|39,745,500,421,054,192,506,913
14071875|39,784,594,341,780,353,879,571
14075000|39,822,901,972,057,770,437,029
14078125|39,861,022,361,798,551,700,246
14081250|39,900,358,589,128,076,059,551
14084375|39,940,119,430,469,024,423,359
14087500|39,979,328,588,635,641,972,766
14090625|40,018,614,019,678,952,033,729
14093750|40,058,000,672,547,237,362,322
14096875|40,096,581,546,278,287,514,700
14100000|40,136,003,638,567,032,648,660
14103125|40,175,018,989,728,429,474,065
14106250|40,214,293,397,395,120,694,630
14109375|40,253,222,705,325,022,554,743
14112500|40,292,751,151,098,222,680,753
14115625|40,331,795,314,060,593,115,908
14118750|40,371,824,179,052,185,912,153
14121875|40,411,316,011,474,293,762,468
14125000|40,451,570,791,378,543,159,933
14128125|40,491,761,310,312,081,206,674
14131250|40,531,498,372,177,944,428,847
14134375|40,569,750,898,471,374,679,923
14137500|40,608,338,017,422,251,241,353
14140625|40,647,251,321,615,716,537,829
14143750|40,687,437,979,979,817,151,630
14146875|40,727,229,064,119,640,505,395
14150000|40,766,833,556,127,800,316,827
14153125|40,807,061,220,539,219,031,231
14156250|40,847,345,865,178,506,732,033
14159375|40,886,682,577,771,783,454,143
14162500|40,926,127,495,831,489,005,488
14165625|40,966,403,979,674,347,949,388
14168750|41,006,164,281,512,860,817,556
14171875|41,046,341,180,291,537,345,557
14175000|41,086,677,942,251,787,442,367
14178125|41,127,398,484,976,337,855,363
14181250|41,167,156,119,611,385,082,799
14184375|41,205,935,985,393,599,726,517
14187500|41,245,134,774,224,931,733,734
14190625|41,284,973,701,670,192,624,606
14193750|41,324,905,978,964,072,710,407
14196875|41,365,333,678,284,302,105,946
14200000|41,406,257,547,058,158,967,115
14203125|41,446,618,625,386,003,160,160
14206250|41,487,829,086,932,079,116,363
14209375|41,528,061,077,570,532,703,517
14212500|41,568,035,304,850,149,307,097
14215625|41,609,073,586,188,952,451,188
14218750|41,648,175,871,767,303,914,978
14221875|41,688,005,972,934,304,341,454
14225000|41,727,788,223,499,557,317,284
14228125|41,767,794,837,712,598,421,783
14231250|41,807,604,020,471,775,292,191
14234375|41,847,887,040,691,713,995,317
14237500|41,887,983,381,228,169,003,598
14240625|41,926,838,518,928,510,818,973
14243750|41,966,473,230,335,758,160,746
14246875|42,006,298,528,984,547,232,172
14250000|42,046,780,354,483,498,639,794
14253125|42,086,942,255,203,289,379,755
14256250|42,126,808,417,627,837,460,866
14259375|42,166,020,236,957,576,022,809
14262500|42,205,687,231,633,545,468,109
14265625|42,245,372,007,109,368,244,026
14268750|42,284,646,011,950,442,494,118
14271875|42,324,336,812,444,114,780,793
14275000|42,364,688,110,209,898,050,243
14278125|42,404,309,065,044,111,760,309
14281250|42,443,544,254,035,030,320,729
14284375|42,483,203,071,036,911,172,830
14287500|42,523,617,703,129,483,640,192
14290625|42,564,143,926,357,320,684,339
14293750|42,603,925,337,262,378,533,760
14296875|42,643,772,333,836,326,940,051
14300000|42,683,558,505,990,498,789,064
14303125|42,723,648,262,008,477,486,589
14306250|42,764,294,840,763,343,332,131
14309375|42,804,410,583,380,384,213,763
14312500|42,844,076,090,066,093,138,888
14315625|42,883,308,197,954,216,505,533
14318750|42,922,893,103,415,029,171,857
14321875|42,962,213,763,396,399,547,174
14325000|43,002,872,263,749,922,459,180
14328125|43,041,521,050,108,125,956,284
14331250|43,081,294,205,001,900,450,142
14334375|43,120,940,318,808,538,129,281
14337500|43,159,674,063,865,170,223,609
14340625|43,197,618,785,389,030,605,116
14343750|43,236,233,158,516,613,210,973
14346875|43,275,872,408,261,477,097,178
14350000|43,314,899,235,506,687,716,482
14353125|43,353,522,908,817,780,436,981
14356250|43,392,708,158,432,800,970,815
14359375|43,432,572,908,016,997,849,950
14362500|43,472,814,037,345,671,188,948
14365625|43,513,054,337,597,905,241,907
14368750|43,552,270,114,053,084,387,231
14371875|43,592,209,460,316,559,949,671
14375000|43,633,398,383,760,172,500,994
14378125|43,674,076,962,948,985,029,116
14381250|43,713,274,231,394,894,724,363
14384375|43,752,631,786,440,392,678,259
14387500|43,792,493,864,764,619,171,539
14390625|43,832,028,383,046,799,268,714
14393750|43,871,420,457,723,700,254,666
14396875|43,910,845,124,764,552,684,859
14400000|43,951,279,798,661,783,834,094
14403125|43,990,946,053,722,134,737,405
14406250|44,030,770,797,765,660,784,886
14409375|44,069,978,440,155,578,012,282
14412500|44,110,336,279,393,552,873,423
14415625|44,150,478,117,535,119,109,460
14418750|44,191,164,080,520,500,899,431
14421875|44,231,629,416,961,263,478,465
14425000|44,271,435,771,797,894,376,315
14428125|44,312,222,815,432,803,836,957
14431250|44,352,884,468,248,207,551,874
14434375|44,393,224,294,390,433,686,063
14437500|44,433,140,332,092,663,671,962
14440625|44,473,352,250,501,667,900,045
14443750|44,513,515,816,142,365,663,959
14446875|44,554,206,322,249,563,760,133
14450000|44,593,990,883,335,421,761,846
14453125|44,634,342,594,504,299,774,217
14456250|44,675,425,278,118,225,804,181
14459375|44,716,442,065,459,558,081,206
14462500|44,756,776,707,753,282,222,205
14465625|44,796,737,680,424,554,504,567
14468750|44,836,281,820,579,071,746,137
14471875|44,877,112,515,352,327,801,934
14475000|44,918,269,082,914,375,730,833
14478125|44,958,814,666,051,002,892,065
14481250|44,998,978,253,602,887,235,852
14484375|45,040,045,633,098,760,608,285
14487500|45,081,872,815,189,001,722,463
14490625|45,122,592,747,050,491,342,938
14493750|45,162,763,080,009,895,048,517
14496875|45,203,575,624,410,980,756,821
14500000|45,244,042,878,409,995,160,386
14503125|45,285,586,046,554,898,758,287
14506250|45,327,239,374,607,272,929,673
14509375|45,367,615,939,677,476,809,580
14512500|45,408,985,140,244,895,549,835
14515625|45,449,343,844,744,818,703,957
14518750|45,490,089,990,848,878,633,039
14521875|45,531,054,832,431,347,887,120
14525000|45,571,701,361,976,500,829,471
14528125|45,612,772,609,310,750,814,616
14531250|45,654,124,313,204,832,235,585
14534375|45,694,784,388,218,108,411,531
14537500|45,736,070,620,421,148,547,082
14540625|45,777,141,222,115,316,523,130
14543750|45,819,212,556,450,561,876,383
14546875|45,860,487,054,966,383,958,924
14550000|45,901,511,273,630,461,582,033
14553125|45,942,283,333,786,138,352,296
14556250|45,983,946,715,221,360,350,642
14559375|46,024,673,921,297,394,896,575
14562500|46,065,855,346,329,334,858,958
14565625|46,108,290,209,554,780,262,886
14568750|46,149,479,597,350,184,946,947
14571875|46,189,396,090,740,333,657,382
14575000|46,231,359,926,721,197,504,437
14578125|46,272,588,904,090,738,093,867
14581250|46,314,058,429,540,233,952,328
14584375|46,355,145,371,660,433,249,795
14587500|46,396,627,231,622,799,413,105
14590625|46,437,235,931,791,605,787,936
14593750|46,478,708,313,275,051,798,927
14596875|46,519,188,258,580,229,951,815
14600000|46,560,555,061,810,202,943,697
14603125|46,602,858,526,727,955,481,565
14606250|46,644,709,350,612,243,368,948
14609375|46,687,337,081,112,249,475,261
14612500|46,729,673,246,243,957,879,752
14615625|46,771,750,590,368,577,082,165
14618750|46,814,194,335,980,817,146,018
14621875|46,854,998,752,829,801,819,754
14625000|46,896,760,660,439,041,248,043
14628125|46,939,218,598,397,868,330,604
14631250|46,981,121,699,083,378,613,294
14634375|47,022,910,154,756,289,735,324
14637500|47,064,928,187,779,267,095,581
14640625|47,107,442,579,767,000,355,692
14643750|47,150,181,539,342,899,034,145
14646875|47,193,193,846,984,320,665,259
14650000|47,235,248,468,529,001,960,971
14653125|47,277,807,023,643,481,124,740
14656250|47,320,229,935,504,634,073,106
14659375|47,362,718,203,034,958,492,419
14662500|47,403,739,686,266,284,585,353
14665625|47,444,723,030,086,107,549,507
14668750|47,486,174,486,750,387,598,708
14671875|47,527,794,653,433,833,904,874
14675000|47,569,620,395,457,071,503,334
14678125|47,611,260,377,592,276,257,264
14681250|47,652,575,694,882,442,245,959
14684375|47,694,779,570,866,750,402,749
14687500|47,737,540,090,619,435,293,714
14690625|47,780,357,238,168,783,685,076
14693750|47,823,758,816,585,621,033,342
14696875|47,867,292,126,634,820,903,024
14700000|47,910,312,422,319,987,412,934
14703125|47,953,120,275,390,781,318,196
14706250|47,996,630,429,708,601,714,343
14709375|48,040,937,358,309,041,529,339
14712500|48,084,315,752,386,368,299,906
14715625|48,128,007,493,992,085,381,801
14718750|48,171,401,475,146,063,302,515
14721875|48,214,317,905,940,990,433,374
14725000|48,257,538,762,719,333,952,739
14728125|48,300,423,647,381,357,318,962
14731250|48,343,112,996,422,939,562,980
14734375|48,387,029,620,522,416,563,365
14737500|48,430,146,472,320,868,587,452
14740625|48,475,054,847,378,301,358,627
14743750|48,520,634,033,633,075,583,637
14746875|48,564,733,263,452,872,245,101
14750000|48,608,265,291,073,594,591,378
14753125|48,652,114,805,650,966,587,089
14756250|48,696,768,253,410,806,344,739
14759375|48,742,428,990,531,689,639,988
14762500|48,786,537,405,900,809,623,067
14765625|48,830,800,013,148,281,190,479
14768750|48,875,643,114,842,021,197,827
14771875|48,921,820,759,989,620,364,786
14775000|48,964,971,359,399,213,892,067
14778125|49,009,757,846,696,390,167,768
14781250|49,054,406,239,896,427,511,904
14784375|49,099,045,629,999,574,474,657
14787500|49,143,263,436,237,250,413,496
14790625|49,187,766,711,884,966,080,086
14793750|49,231,942,625,347,949,189,098
14796875|49,276,731,290,463,993,137,300
14800000|49,321,813,668,421,436,091,243
14803125|49,367,211,092,586,142,729,003
14806250|49,412,683,792,371,912,667,217
14809375|49,458,494,740,095,835,162,130
14812500|49,504,138,525,359,594,924,443
14815625|49,550,049,414,279,203,579,261
14818750|49,595,978,208,335,244,346,234
14821875|49,641,682,342,267,210,664,433
14825000|49,685,879,134,190,070,654,108
14828125|49,730,681,272,086,724,297,220
14831250|49,775,725,537,616,050,623,701
14834375|49,821,417,809,590,007,713,613
14837500|49,867,298,232,003,405,351,224
14840625|49,911,684,167,466,821,998,848
14843750|49,956,975,473,920,838,920,923
14846875|50,001,975,124,675,211,093,062
14850000|50,046,287,393,247,265,643,376
14853125|50,091,374,403,833,725,340,842
14856250|50,137,092,227,866,491,084,716
14859375|50,181,468,297,257,287,292,707
14862500|50,226,532,819,769,779,627,553
14865625|50,272,065,331,526,681,479,763
14868750|50,317,165,889,119,231,517,550
14871875|50,362,467,313,846,032,876,296
14875000|50,407,646,733,252,468,977,589
14878125|50,453,531,826,915,623,288,571
14881250|50,498,127,431,237,862,970,331
14884375|50,543,222,259,874,634,385,649
14887500|50,586,881,034,993,498,428,433
14890625|50,631,371,046,549,883,412,732
14893750|50,676,373,788,440,421,859,874
14896875|50,721,865,115,770,586,455,315
14900000|50,766,685,337,924,529,828,021
14903125|50,814,444,869,779,228,370,867
14906250|50,860,786,849,517,800,624,454
14909375|50,906,660,807,349,522,185,099
14912500|50,953,660,624,524,775,765,151
14915625|50,999,708,600,672,257,167,559
14918750|51,045,204,070,653,616,788,553
14921875|51,091,314,278,535,402,137,241
14925000|51,138,190,184,453,845,245,712
14928125|51,185,004,209,439,272,349,260
14931250|51,233,025,290,163,064,545,449
14934375|51,279,331,223,165,557,422,790
14937500|51,325,414,400,911,159,563,986
14940625|51,371,608,513,980,197,104,002
14943750|51,417,313,462,257,707,630,136
14946875|51,463,900,014,333,681,409,853
14950000|51,510,562,219,715,318,413,290
14953125|51,557,309,681,979,010,149,971
14956250|51,602,970,432,817,532,727,302
14959375|51,648,662,540,649,395,647,706
14962500|51,693,303,184,326,262,823,307
14965625|51,737,389,847,278,010,922,502
14968750|51,779,639,090,428,254,956,099
14971875|51,822,458,680,317,191,821,394
14975000|51,865,313,515,305,199,837,198
14978125|51,908,283,984,931,513,456,980
14981250|51,951,788,589,041,635,160,472
14984375|51,995,253,982,691,016,088,939
14987500|52,039,037,849,500,398,261,389
14990625|52,082,301,911,447,946,035,092
14993750|52,124,122,149,308,241,200,707
14996875|52,165,273,283,087,909,092,441
15000000|52,207,658,866,925,923,059,568
15003125|52,252,543,926,926,109,510,740
15006250|52,297,921,842,246,599,612,640
15009375|52,343,317,476,086,160,379,185
15012500|52,388,674,551,390,768,681,839
15015625|52,433,425,711,286,781,353,448
15018750|52,477,601,588,794,609,644,344
15021875|52,523,035,254,335,572,367,738
15025000|52,569,166,500,164,229,605,638
15028125|52,613,744,701,349,898,414,292
15031250|52,657,590,261,092,900,129,415
15034375|52,702,074,099,219,259,081,825
15037500|52,747,800,793,116,357,248,257
15040625|52,791,914,626,147,600,044,805
15043750|52,836,308,783,453,828,718,392
15046875|52,880,152,848,531,368,826,041
15050000|52,924,927,143,147,744,394,732
15053125|52,963,878,603,044,916,644,432
15056250|53,000,498,384,474,050,318,320
15059375|53,036,344,113,806,315,554,936
15062500|53,072,166,192,576,309,680,088
15065625|53,108,579,611,080,646,714,402
15068750|53,144,504,497,585,644,432,565
15071875|53,181,259,681,622,106,714,497
15075000|53,217,362,385,714,121,784,973
15078125|53,253,918,163,058,654,971,122
15081250|53,290,630,024,151,682,247,093
15084375|53,327,067,729,984,625,883,343
15087500|53,363,775,398,535,308,999,670
15090625|53,399,442,423,322,371,265,157
15093750|53,435,979,958,916,499,849,484
15096875|53,472,524,554,220,913,330,213
15100000|53,508,541,487,504,983,113,147
15103125|53,544,740,134,073,100,143,785
15106250|53,582,044,980,190,264,747,745
15109375|53,618,149,008,022,887,495,452
15112500|53,654,828,249,130,186,893,491
15115625|53,691,984,831,533,525,236,564
15118750|53,728,391,057,590,146,627,093
15121875|53,764,477,058,891,154,594,498
15125000|53,800,023,035,118,776,428,481
15128125|53,836,603,148,179,604,168,970
15131250|53,873,631,740,262,705,742,320
15134375|53,909,765,832,750,878,981,913
15137500|53,944,750,987,673,659,470,245
15140625|53,979,841,066,491,717,484,196
15143750|54,015,982,529,548,775,028,927
15146875|54,052,250,514,804,554,769,718
15150000|54,088,951,282,017,138,254,421
15153125|54,125,488,910,270,725,042,072
15156250|54,162,428,194,672,190,670,456
15159375|54,199,587,637,020,074,772,172
15162500|54,235,805,523,042,602,643,523
15165625|54,271,796,695,474,325,630,423
15168750|54,308,828,023,072,047,315,077
